project,sha,module,brittle,SS/NSS,isBSSPair,brittle_code,ss_or_nss_code
alibaba/fastjson,5c6d6fd471ea1fab59f0df2dd31e0b936806780d,NA,com.alibaba.json.bvt.parser.DefaultExtJSONParser_parseArray.test_8,com.alibaba.json.bvt.date.DateFieldTest10.test_5,1,"""public void test_8() throws Exception {
        DefaultJSONParser parser = new DefaultJSONParser(""\""2011-01-09T13:49:53.254\"""");
        parser.config(Feature.AllowISO8601DateFormat, true);
        Object value = parser.parse();
        Assert.assertEquals(new Date(1294552193254L), value);
    }""","""public void test_5() throws Exception {
        String text = ""{\""date\"":\""2018-05-21T14:39:44.907+08:00\""}"";
        Model model = JSON.parseObject(text, Model.class);
        String str = JSON.toJSONString(model, SerializerFeature.UseISO8601DateFormat);
        assertEquals(""{\""date\"":\""2018-05-21T14:39:44.907+08:00\""}"", str);

//        SimpleDateFormat format = new SimpleDateFormat(""yyyy-MM-dd HH:mm"");
//        Date object = format.parse(""2018-05-21T14:39:44.9077913+08:00"");
//        assertEquals(object.getTime(), model.date.getTime());
    }"""
alibaba/fastjson,5c6d6fd471ea1fab59f0df2dd31e0b936806780d,NA,com.alibaba.json.bvt.parser.DefaultExtJSONParser_parseArray.test_8,com.alibaba.json.bvt.date.DateFieldTest3.test_codec_null_1,1,"""public void test_8() throws Exception {
        DefaultJSONParser parser = new DefaultJSONParser(""\""2011-01-09T13:49:53.254\"""");
        parser.config(Feature.AllowISO8601DateFormat, true);
        Object value = parser.parse();
        Assert.assertEquals(new Date(1294552193254L), value);
    }""","""public void test_codec_null_1() throws Exception {
        V0 v = new V0();

        SerializeConfig mapping = new SerializeConfig();
        mapping.setAsmEnable(false);

        String text = JSON.toJSONString(v, mapping, SerializerFeature.WriteMapNullValue, SerializerFeature.WriteNullNumberAsZero);
        Assert.assertEquals(""{\""value\"":null}"", text);

        V0 v1 = JSON.parseObject(text, V0.class);

        Assert.assertEquals(null, v1.getValue());
    }"""
alibaba/fastjson,5c6d6fd471ea1fab59f0df2dd31e0b936806780d,NA,com.alibaba.json.bvt.parser.DefaultExtJSONParser_parseArray.test_8,com.alibaba.json.bvt.serializer.date.DateTest.test_8,1,"""public void test_8() throws Exception {
        DefaultJSONParser parser = new DefaultJSONParser(""\""2011-01-09T13:49:53.254\"""");
        parser.config(Feature.AllowISO8601DateFormat, true);
        Object value = parser.parse();
        Assert.assertEquals(new Date(1294552193254L), value);
    }""","""public void test_8() throws Exception {
        String text = JSON.toJSONString(new Date(1294506000000L), SerializerFeature.UseISO8601DateFormat);
        Assert.assertEquals(""\""2011-01-09T01:00:00+08:00\"""", text);
    }"""
alibaba/fastjson,5c6d6fd471ea1fab59f0df2dd31e0b936806780d,NA,com.alibaba.json.bvt.parser.DefaultExtJSONParser_parseArray.test_8,com.alibaba.json.bvt.date.DateFieldTest9.test_tw,1,"""public void test_8() throws Exception {
        DefaultJSONParser parser = new DefaultJSONParser(""\""2011-01-09T13:49:53.254\"""");
        parser.config(Feature.AllowISO8601DateFormat, true);
        Object value = parser.parse();
        Assert.assertEquals(new Date(1294552193254L), value);
    }""","""public void test_tw() throws Exception {
        Entity vo = JSON.parseObject(""{\""date\"":\""2016/05/06\""}"", Entity.class);

        Calendar calendar = Calendar.getInstance(JSON.defaultTimeZone, JSON.defaultLocale);
        calendar.setTime(vo.date);
        Assert.assertEquals(2016, calendar.get(Calendar.YEAR));
        Assert.assertEquals(4, calendar.get(Calendar.MONTH));
        Assert.assertEquals(6, calendar.get(Calendar.DAY_OF_MONTH));
        Assert.assertEquals(0, calendar.get(Calendar.HOUR_OF_DAY));
        Assert.assertEquals(0, calendar.get(Calendar.MINUTE));
        Assert.assertEquals(0, calendar.get(Calendar.SECOND));
        Assert.assertEquals(0, calendar.get(Calendar.MILLISECOND));
    }"""
alibaba/fastjson,5c6d6fd471ea1fab59f0df2dd31e0b936806780d,NA,com.alibaba.json.bvt.parser.DefaultExtJSONParser_parseArray.test_8,com.alibaba.json.bvt.date.DateFieldTest9.test_kr_2,1,"""public void test_8() throws Exception {
        DefaultJSONParser parser = new DefaultJSONParser(""\""2011-01-09T13:49:53.254\"""");
        parser.config(Feature.AllowISO8601DateFormat, true);
        Object value = parser.parse();
        Assert.assertEquals(new Date(1294552193254L), value);
    }""","""public void test_kr_2() throws Exception {
        Entity vo = JSON.parseObject(""{\""date\"":\""2016�ｿｽ??5�ｿｽ??06�ｿｽ?�ｿｽ\""}"", Entity.class);

        Calendar calendar = Calendar.getInstance(JSON.defaultTimeZone, JSON.defaultLocale);
        calendar.setTime(vo.date);
        Assert.assertEquals(2016, calendar.get(Calendar.YEAR));
        Assert.assertEquals(4, calendar.get(Calendar.MONTH));
        Assert.assertEquals(6, calendar.get(Calendar.DAY_OF_MONTH));
        Assert.assertEquals(0, calendar.get(Calendar.HOUR_OF_DAY));
        Assert.assertEquals(0, calendar.get(Calendar.MINUTE));
        Assert.assertEquals(0, calendar.get(Calendar.SECOND));
        Assert.assertEquals(0, calendar.get(Calendar.MILLISECOND));
    }"""
alibaba/fastjson,5c6d6fd471ea1fab59f0df2dd31e0b936806780d,NA,com.alibaba.json.bvt.parser.DefaultExtJSONParser_parseArray.test_8,com.alibaba.json.bvt.parser.DefaultJSONParserTest_date.test_date3,1,"""public void test_8() throws Exception {
        DefaultJSONParser parser = new DefaultJSONParser(""\""2011-01-09T13:49:53.254\"""");
        parser.config(Feature.AllowISO8601DateFormat, true);
        Object value = parser.parse();
        Assert.assertEquals(new Date(1294552193254L), value);
    }""","""public void test_date3() {
        String text = ""{\""1234567890abcdefghijklmnopqrst1234567890abcdefghijklmnopqrst1234567890abcdefghijklmnopqrst\\t\"":\""xxxxx\""}"";
        char[] chars = text.toCharArray();
        DefaultJSONParser parser = new DefaultJSONParser(chars, chars.length, ParserConfig.getGlobalInstance(), 0);
        parser.config(Feature.AllowISO8601DateFormat, true);
        JSONObject json = parser.parseObject();
        Assert.assertEquals(""xxxxx"", json.get(""1234567890abcdefghijklmnopqrst1234567890abcdefghijklmnopqrst1234567890abcdefghijklmnopqrst\t""));
    }"""
alibaba/fastjson,5c6d6fd471ea1fab59f0df2dd31e0b936806780d,NA,com.alibaba.json.bvt.parser.DefaultExtJSONParser_parseArray.test_8,com.alibaba.json.bvt.bug.Bug_for_80108116.test_for_dateFormat,1,"""public void test_8() throws Exception {
        DefaultJSONParser parser = new DefaultJSONParser(""\""2011-01-09T13:49:53.254\"""");
        parser.config(Feature.AllowISO8601DateFormat, true);
        Object value = parser.parse();
        Assert.assertEquals(new Date(1294552193254L), value);
    }""","""public void test_for_dateFormat() throws Exception {
        VO vo = new VO();
        SimpleDateFormat dateFormat = new SimpleDateFormat(""yyyy-MM-dd"", JSON.defaultLocale);
        dateFormat.setTimeZone(JSON.defaultTimeZone);
        vo.setDate(dateFormat.parse(""2012-07-12""));

        List<VO> voList = new ArrayList<VO>();
        voList.add(vo);

        String text = JSON.toJSONString(voList);
        Assert.assertEquals(""[{\""date\"":\""2012-07-12\""}]"", text);
    }"""
alibaba/fastjson,5c6d6fd471ea1fab59f0df2dd31e0b936806780d,NA,com.alibaba.json.bvt.parser.DefaultExtJSONParser_parseArray.test_8,com.alibaba.json.bvt.date.DateFieldTest9.test_in,1,"""public void test_8() throws Exception {
        DefaultJSONParser parser = new DefaultJSONParser(""\""2011-01-09T13:49:53.254\"""");
        parser.config(Feature.AllowISO8601DateFormat, true);
        Object value = parser.parse();
        Assert.assertEquals(new Date(1294552193254L), value);
    }""","""public void test_in() throws Exception {
        Entity vo = JSON.parseObject(""{\""date\"":\""06-05-2016\""}"", Entity.class);

        Calendar calendar = Calendar.getInstance(JSON.defaultTimeZone, JSON.defaultLocale);
        calendar.setTime(vo.date);
        Assert.assertEquals(2016, calendar.get(Calendar.YEAR));
        Assert.assertEquals(4, calendar.get(Calendar.MONTH));
        Assert.assertEquals(6, calendar.get(Calendar.DAY_OF_MONTH));
        Assert.assertEquals(0, calendar.get(Calendar.HOUR_OF_DAY));
        Assert.assertEquals(0, calendar.get(Calendar.MINUTE));
        Assert.assertEquals(0, calendar.get(Calendar.SECOND));
        Assert.assertEquals(0, calendar.get(Calendar.MILLISECOND));
    }"""
alibaba/fastjson,5c6d6fd471ea1fab59f0df2dd31e0b936806780d,NA,com.alibaba.json.bvt.parser.DefaultExtJSONParser_parseArray.test_8,com.alibaba.json.bvt.bug.Issue978.test_for_issue2,1,"""public void test_8() throws Exception {
        DefaultJSONParser parser = new DefaultJSONParser(""\""2011-01-09T13:49:53.254\"""");
        parser.config(Feature.AllowISO8601DateFormat, true);
        Object value = parser.parse();
        Assert.assertEquals(new Date(1294552193254L), value);
    }""","""public void test_for_issue2() throws Exception {
        Model model = new Model();
        model.date = new java.sql.Date(1483413683714L);

        JSONObject obj = (JSONObject) JSON.toJSON(model);
        assertEquals(""{\""date\"":\""2017-01-03 11:21:23\""}"", obj.toJSONString());
    }"""
alibaba/fastjson,5c6d6fd471ea1fab59f0df2dd31e0b936806780d,NA,com.alibaba.json.bvt.parser.DefaultExtJSONParser_parseArray.test_8,com.alibaba.json.bvt.issue_1200.Issue1202.test_for_issue,1,"""public void test_8() throws Exception {
        DefaultJSONParser parser = new DefaultJSONParser(""\""2011-01-09T13:49:53.254\"""");
        parser.config(Feature.AllowISO8601DateFormat, true);
        Object value = parser.parse();
        Assert.assertEquals(new Date(1294552193254L), value);
    }""","""public void test_for_issue() throws Exception {
        String text = ""{\""date\"":\""Apr 27, 2017 5:02:17 PM\""}"";
        Model model = JSON.parseObject(text, Model.class);
        assertNotNull(model.date);
//        assertEquals(""{\""date\"":\""Apr 27, 2017 5:02:17 PM\""}"", JSON.toJSONString(model));
    }"""
alibaba/fastjson,5c6d6fd471ea1fab59f0df2dd31e0b936806780d,NA,com.alibaba.json.bvt.parser.DefaultExtJSONParser_parseArray.test_8,com.alibaba.json.bvt.parser.array.BeanToArrayTest_date.test_date_null,1,"""public void test_8() throws Exception {
        DefaultJSONParser parser = new DefaultJSONParser(""\""2011-01-09T13:49:53.254\"""");
        parser.config(Feature.AllowISO8601DateFormat, true);
        Object value = parser.parse();
        Assert.assertEquals(new Date(1294552193254L), value);
    }""","""public void test_date_null() throws Exception {
        Model model = JSON.parseObject(""[null,null]"", Model.class, Feature.SupportArrayToBean);
        Assert.assertNull(model.v1);
        Assert.assertNull(model.v2);
    }"""
alibaba/fastjson,5c6d6fd471ea1fab59f0df2dd31e0b936806780d,NA,com.alibaba.json.bvt.parser.DefaultExtJSONParser_parseArray.test_8,com.alibaba.json.bvt.parser.deser.date.DateParseTest10.test_date,1,"""public void test_8() throws Exception {
        DefaultJSONParser parser = new DefaultJSONParser(""\""2011-01-09T13:49:53.254\"""");
        parser.config(Feature.AllowISO8601DateFormat, true);
        Object value = parser.parse();
        Assert.assertEquals(new Date(1294552193254L), value);
    }""","""public void test_date() throws Exception {
        String text = ""{\""value\"":\""1979-07-14\""}"";
        VO vo = JSON.parseObject(text, VO.class);
        
        SimpleDateFormat dateFormat = new SimpleDateFormat(""yyyy-MM-dd"", JSON.defaultLocale);
        dateFormat.setTimeZone(JSON.defaultTimeZone);
        Assert.assertEquals(vo.getValue(), dateFormat.parse(""1979-07-14"").getTime());
    }"""
alibaba/fastjson,5c6d6fd471ea1fab59f0df2dd31e0b936806780d,NA,com.alibaba.json.bvt.parser.DefaultExtJSONParser_parseArray.test_8,com.alibaba.json.bvt.date.DateTest.test_date,1,"""public void test_8() throws Exception {
        DefaultJSONParser parser = new DefaultJSONParser(""\""2011-01-09T13:49:53.254\"""");
        parser.config(Feature.AllowISO8601DateFormat, true);
        Object value = parser.parse();
        Assert.assertEquals(new Date(1294552193254L), value);
    }""","""public void test_date() throws Exception {
        long millis = 1324138987429L;
        Date date = new Date(millis);

        Assert.assertEquals(""1324138987429"", JSON.toJSONString(date));
        Assert.assertEquals(""new Date(1324138987429)"", JSON.toJSONString(date, SerializerFeature.WriteClassName));

        Assert.assertEquals(""\""2011-12-18 00:23:07\"""",
                            JSON.toJSONString(date, SerializerFeature.WriteDateUseDateFormat));
        Assert.assertEquals(""\""2011-12-18 00:23:07.429\"""",
                            JSON.toJSONStringWithDateFormat(date, ""yyyy-MM-dd HH:mm:ss.SSS""));
        Assert.assertEquals(""'2011-12-18 00:23:07.429'"",
                            JSON.toJSONStringWithDateFormat(date, ""yyyy-MM-dd HH:mm:ss.SSS"",
                                                            SerializerFeature.UseSingleQuotes));
    }"""
alibaba/fastjson,5c6d6fd471ea1fab59f0df2dd31e0b936806780d,NA,com.alibaba.json.bvt.parser.DefaultExtJSONParser_parseArray.test_8,com.alibaba.json.bvt.parser.DefaultJSONParserTest_date.test_date,1,"""public void test_8() throws Exception {
        DefaultJSONParser parser = new DefaultJSONParser(""\""2011-01-09T13:49:53.254\"""");
        parser.config(Feature.AllowISO8601DateFormat, true);
        Object value = parser.parse();
        Assert.assertEquals(new Date(1294552193254L), value);
    }""","""public void test_date() {
        String text = ""{\""date\"":\""2011-01-09T13:49:53.254\""}"";
        char[] chars = text.toCharArray();
        DefaultJSONParser parser = new DefaultJSONParser(chars, chars.length, ParserConfig.getGlobalInstance(), 0);
        parser.config(Feature.AllowISO8601DateFormat, true);
        JSONObject json = parser.parseObject();
        Assert.assertEquals(new Date(1294552193254L), json.get(""date""));
    }"""
alibaba/fastjson,5c6d6fd471ea1fab59f0df2dd31e0b936806780d,NA,com.alibaba.json.bvt.parser.DefaultExtJSONParser_parseArray.test_8,com.alibaba.json.bvt.issue_1900.Issue1977.test_for_issue,1,"""public void test_8() throws Exception {
        DefaultJSONParser parser = new DefaultJSONParser(""\""2011-01-09T13:49:53.254\"""");
        parser.config(Feature.AllowISO8601DateFormat, true);
        Object value = parser.parse();
        Assert.assertEquals(new Date(1294552193254L), value);
    }""","""public void test_for_issue() throws Exception {
        java.sql.Date date = new java.sql.Date(1533265119604L);
        String json = JSON.toJSONString(date, SerializerFeature.UseISO8601DateFormat);
        assertEquals(""\""2018-08-03T10:58:39.604+08:00\"""", json);
//        new java.sql.Date();
    }"""
alibaba/fastjson,5c6d6fd471ea1fab59f0df2dd31e0b936806780d,NA,com.alibaba.json.bvt.parser.DefaultExtJSONParser_parseArray.test_8,com.alibaba.json.bvt.date.DateFieldTest12_t.test_1,1,"""public void test_8() throws Exception {
        DefaultJSONParser parser = new DefaultJSONParser(""\""2011-01-09T13:49:53.254\"""");
        parser.config(Feature.AllowISO8601DateFormat, true);
        Object value = parser.parse();
        Assert.assertEquals(new Date(1294552193254L), value);
    }""","""public void test_1() throws Exception {
        Entity object = new Entity();
        object.setValue(new Date());
        String text = JSON.toJSONString(object);
        SimpleDateFormat format = new SimpleDateFormat(""yyyy-MM-dd'T'HH:mm:ssZ"", JSON.defaultLocale);
        format.setTimeZone(JSON.defaultTimeZone);
        Assert.assertEquals(""{\""value\"":\"""" + format.format(object.getValue()) + ""\""}"",
                            text);

        Entity object2 = JSON.parseObject(text, Entity.class);
    }"""
